word,frequency
(feelings),1
"bullets,",1
sock,1
grits,1
"rappin',",1
rocks,1
im,1
pac,1
(i'm,1
pac),1
matrix,1
betray,1
(what?),1
myself,1
"(yeah,",1
neo,1
yeah),1
"(bitch),",1
feelings,1
37,1
rollie),1
you16embed,1
friendly,1
seventh,1
sent,1
panthersville,1
eighth,1
started,1
football,1
field,1
ninth,1
knocking,1
holyfield,1
fast,1
"forward,",1
2016,1
thick,1
pill,1
listened,1
"raps,",1
twitter,1
beef,1
nintendo,1
calendar,1
looked,1
am,1
hat,1
boyz,1
hood,1
stuart,1
"little,",1
pockets,1
full,1
"cheese,",1
bangin',1
neighbor,1
wax,1
"'em,",1
slap,1
mama's,1
"house,",1
grandma's,1
shootin',1
until,1
tough,1
killed,1
"spilled,",1
contributorstranslationsportuguêsespañolsavage,1
belt,1
"blangin',",1
"bangin',",1
"know,",1
tour,1
bus,1
belt150embed,1
48,1
gonna,1
"that,",1
dollars,1
(just,1
muddy),1
park,1
v.i.p.,1
hip,1
(baow),1
internet,1
tastes,1
"mixtape""",1
spilled,1
"playin'""",1
favorite,1
"rapper,",1
dill',1
since,1
"hatin'""",1
what's,1
instagram,1
shit?,1
fakin',1
always,1
haitians,1
tie,1
kids,1
whip,1
while,1
naked,1
"""come",1
"on,",1
read,1
"more,",1
hey,1
(cash),1
"rich,",1
pension,1
"room,",1
feelin',1
tension,1
swear,1
whinin',1
bitchin',1
(racks),1
whitney,1
straps,1
(blat),1
(blood),1
"(blat,",1
blat),1
scene,1
"bloody,",1
whacked,1
plus,1
bobby,1
(murder),1
"pot""",1
contributorstranslationsportuguêsespañolno,1
86,1
diamond,1
district,1
(rollie),1
ridin',1
yacht,1
"like,",1
statistics,1
kidneys,1
"hickeys""",1
(ya,1
dig?),1
"percs,",1
twitchin',1
itchin',1
(twitchin'),1
"syrup,",1
"(slaughter),",1
pde,1
"southside,",1
(club),1
(karats),1
till,1
loose,1
(loose),1
(swoosh),1
booth,1
coupe,1
(coupe),1
"bum,",1
teeth),1
wearin',1
lugs,1
(uh),1
crips,1
cuz,1
advance18embed,1
224,1
contributorstranslationsportuguêspolskiespañoltürkçeno,1
24,1
golds,1
magnolia,1
(her,1
"(paradise),",1
(no,1
can't),1
(nothin'),1
main),1
kickin',1
(kick,1
out),1
mouth),1
"dog,",1
spouse,1
(spouse),1
nut,1
blouse,1
(eugh),1
"water,",1
whew,1
(water),1
pretending,1
"pussy,",1
head,1
killin',1
hilfigers,1
bronx,1
"ill,",1
"pain,",1
place,1
thumb,1
ones,1
blues,1
boulevard,1
"crips,",1
"ass,",1
titties,1
hope,1
sister,1
changed,1
look,1
"watch,",1
"boss,",1
"ballin',",1
suck,1
kill,1
accepted,1
40,1
we'll,1
clear,1
shell,1
"fine,",1
booty,1
spread,1
dot,1
i11embed,1
contributorstranslationsportuguêsespañolreal,1
"poppin',",1
only,1
same,1
doubted,1
bully,1
"hundreds,",1
mud,1
"stomach,",1
treat,1
"hardaway,",1
penny,1
nigga6embed,1
lick,1
guala,1
swallow,1
"bombaclot,",1
oscar,1
shotta,1
using,1
as,1
product?,1
prada,1
seven,1
"dissin',",1
partners,1
"six,",1
eat,1
"food,",1
benihanas,1
"223,",1
knock,1
pound,1
frown,1
47,1
chopping,1
contributorstranslationsportuguêsespañolmad,1
mountain,1
dew?,1
chop,1
brains,1
coupe?,1
bishop,1
juice,1
extendos,1
smile,1
glocks,1
sinning,1
dentist,1
hemi,1
drinking,1
"actavis,",1
remy,1
ak47,1
rep,1
spazz,1
cuff,1
backstabbin',1
loyalty,1
self,1
stripes,1
"(stripes),",1
shoulda,1
ref,1
(yeah-yeah),1
3],1
krabbin',1
cook,1
(it,1
mattress,1
"(racks,",1
racks),1
it),1
asleep,1
"science,",1
mathematics,1
chef,1
"(brr),",1
"add,",1
knew,1
"(killin',",1
killin'),1
"cup,",1
"muddy,",1
(yo),1
