word,frequency
"doing?""",1
fallin',1
stacking,1
"collapse,",1
spin,1
"honda,",1
drift,1
the—,1
"pappin',",1
(chips,1
rock),1
rockstar,1
(ah),1
"ha,",1
(brrah),1
bip,1
contributorschips,1
49,1
lifted)1embed,1
lifted),1
"tehe,",1
greatest,1
"drawn,",1
accent,1
pockets,1
"arms,",1
bobby,1
lashley,1
speaking,1
"strong,",1
"loud,",1
absent,1
inside,1
"purse,",1
attachments,1
all-white,1
mr.,1
"clean,",1
yellow,1
forget,1
"(uber),",1
uber,1
spinnin',1
feminine,1
switch,1
"(grr,",1
grr),1
pockets?,1
"fat,",1
opposite,1
ozempic,1
trenches,1
lululemon,1
"spinnin',",1
pendin',1
.223,1
barrel,1
split,1
jumped,1
"head,",1
sour,1
lemon,1
"mission,",1
minute,1
(huh?,1
"minute,",1
band,1
zip,1
"damn,",1
ran,1
"of—,",1
ruler,1
"(ruler),",1
(child),1
child,1
"(wild),",1
"b,",1
"meet,",1
track,1
"olympics,",1
mopar,1
"fee,",1
dropped,1
"jack,",1
"wrists,",1
mike,1
people,1
black,1
racks),1
(ten,1
"seats,",1
"york,",1
chopped,1
"skateboard,",1
grind,1
blunt),1
blunt)1embed,1
56,1
contributorsthe,1
"dude,",1
1:,1
"passing,",1
glow,1
like[chorus:,1
(wow),1
[interlude:,1
2:,1
"passions,",1
striker,1
drop,1
"be,",1
antsy,1
"(mama),",1
grandmama,1
(grandmama),1
seen,1
auntie,1
"while,",1
misunderstood,1
"(selena,",1
"medications,",1
geeked),1
reaper,1
billy,1
mandy,1
"p,",1
"level-head,",1
bite,1
xanny,1
let’s,1
lets,1
this),1
"yellow,",1
piss),1
"(wock',",1
wock'),1
"xe,",1
bitin',1
"ufo,",1
"igp,",1
"tesla,",1
"g6,",1
both,1
acquired,1
wild,1
gothic,1
dark,1
"racist,",1
albert,1
prince,1
piercings,1
gothic),1
foreign),1
taste,1
insurance,1
frauds,1
bankrupt,1
lose,1
movе,1
chеck,1
"spaceship,",1
race,1
"yeah),",1
keys,1
walkin',1
exhausted,1
"days,",1
plays,1
like[outro],1
stank2embed,1
45,1
contributorstranslationsportuguêsmr,1
wеt,1
"""turn",1
"down,""",1
bе,1
loud,1
think?,1
contributorstranslationsportuguêswe,1
48,1
"around,",1
[chorus:,1
wait-wait-wait,1
this?3embed,1
contributorsnot,1
anythin',1
"shocked,",1
ha),1
gеt,1
"yеah,",1
"just,",1
deposited,1
hour,1
shoutout,1
"fans,",1
dandruff,1
nuh-uh'2embed,1
anthems,1
lettin',1
"slip,",1
damn,1
"thumb,",1
poured,1
"tris',",1
slammed,1
fanta,1
banned,1
(ayy),1
"ayy,",1
"real,",1
do?,1
uzis6embed,1
