word,frequency,money,women,drugs,crime,positive
habit,1,0,0,0,0,0
hauntin,1,0,0,0,0,0
fans,1,0,0,0,0,0
die,1,0,0,0,0,0
small,1,0,0,0,0,0
tired,1,0,0,0,0,0
tells,1,0,0,0,0,0
door,1,0,0,0,0,0
open,1,0,0,0,0,0
loves,1,0,0,0,0,0
weep,1,0,0,0,0,0
bay,1,0,0,0,0,0
lately,1,0,0,0,0,0
ohhh,1,0,0,0,0,0
note,1,1,0,0,0,0
write,1,0,0,0,0,0
friend,1,0,0,0,0,0
hello,1,0,0,0,0,0
unooooh,1,0,0,0,0,0
hoooahh,1,0,0,0,0,0
oooohhh,1,0,0,0,0,0
oceanless,1,0,0,0,0,0
caught,1,0,0,0,0,0
own,1,0,0,0,0,0
hoped,1,0,0,0,0,0
record,1,0,0,0,0,0
track,1,0,0,0,0,0
doobie,1,0,0,0,0,0
hood,1,0,0,0,1,0
sue,1,0,0,0,0,0
blew,1,0,0,0,0,0
release,1,0,0,0,0,0
madea,1,0,0,0,0,0
queer,1,0,0,0,0,0
bieber,1,0,0,0,0,0
rap,1,0,0,0,0,0
plaque,1,0,0,0,0,0
fact,1,0,0,0,0,0
plaques,1,0,0,0,0,0
grammys,1,0,0,0,0,0
racks,1,1,0,0,0,0
bet,1,0,0,0,0,0
fever,1,0,0,0,0,0
drunk,1,0,0,0,0,0
believe,1,0,0,0,0,0
deceiver,1,0,0,0,0,0
knowin,1,0,0,0,0,0
stop,1,0,0,0,0,0
singin,1,0,0,0,0,0
famous,1,0,0,0,0,0
couldn,1,0,0,0,0,0
wait,1,0,0,0,0,0
bash,1,0,0,0,0,0
og,1,0,0,1,0,0
consumers,1,0,0,0,0,0
haters,1,0,0,0,0,0
turn,1,0,0,0,0,0
boomers,1,0,0,1,0,0
jokes,1,0,0,0,0,0
humor,1,0,0,0,0,0
rumors,1,0,0,0,0,0
control,1,0,0,0,0,0
type,1,0,0,0,0,0
toast,1,0,0,0,0,0
chokin,1,0,0,0,0,0
posts,1,0,0,0,0,0
flashy,1,0,0,0,0,0
notes,1,1,0,0,0,0
takin,1,0,0,0,0,0
city,1,0,0,0,0,0
cheek,1,0,0,0,0,0
handprint,1,0,0,0,0,0
boyfriend,1,0,0,0,0,0
mm,1,0,0,0,0,0
nasty,1,0,0,0,0,0
girls,1,0,0,0,0,0
gas,1,0,0,1,0,0
shouldn,1,0,0,0,0,0
rich,1,0,0,0,0,0
wouldn,1,0,0,0,0,0
suicide,1,0,0,0,0,0
jet,1,0,0,0,0,0
hella,1,0,0,0,0,0
actin,1,0,0,0,0,0
shinin,1,0,0,0,0,0
incline,1,0,0,0,0,0
week,1,0,0,0,0,0
dime,1,0,1,0,0,0
speak,1,0,0,0,0,0
mouth,1,0,0,0,0,0
shoot,1,0,0,0,0,0
flyin,1,0,0,0,0,0
lag,1,0,0,0,0,0
hawaii,1,0,0,0,0,0
ones,1,0,0,0,0,0
buyin,1,0,0,0,0,0
sell,1,0,0,0,0,0
white,1,0,0,0,0,0
table,1,0,0,0,0,0
enough,1,0,0,0,0,0
cute,1,0,0,0,0,0
romantic,1,0,0,0,0,0
smiles,1,0,0,0,0,0
throwin,1,0,0,0,0,0
catch,1,0,0,0,0,0
hopin,1,0,0,0,0,0
elite,1,0,0,0,0,0
private,1,0,0,0,0,0
died,1,0,0,0,0,0
summer,1,0,0,0,0,0
feature,1,0,0,0,0,0
daddy,1,0,0,0,0,0
son,1,0,0,0,0,0
chance,1,0,0,0,0,0
million,1,0,0,0,0,0
atlanta,1,0,0,0,0,0
dad,1,0,0,0,0,0
numbers,1,0,0,0,0,0
doin,1,0,0,0,0,0
wasn,1,0,0,0,0,0
songs,1,0,0,0,0,0
fib,1,0,0,0,0,0
care,1,0,0,0,0,0
fraud,1,0,0,0,0,0
sides,1,0,0,0,0,0
switch,1,0,0,0,0,0
fix,1,0,0,0,0,0
thou,1,0,0,0,0,0
side,1,0,0,0,0,0
lend,1,0,0,0,0,0
reply,1,0,0,0,0,0
rise,1,0,0,0,0,1
star,1,0,0,0,0,0
lyin,1,0,0,0,0,0
vets,1,0,0,0,0,0
soon,1,0,0,0,0,0
oklahoma,1,0,0,0,0,0
pimping,1,0,0,0,0,0
longer,1,0,0,0,0,0
hoping,1,0,0,0,0,0
halo,1,0,0,0,0,0
angel,1,0,1,0,0,0
guardian,1,0,0,0,0,0
promise,1,0,0,0,0,0
flopping,1,0,0,0,0,0
honest,1,0,0,0,0,0
lasting,1,0,0,0,0,0
hatin,1,0,0,0,0,0
waitin,1,0,0,0,0,0
gimmick,1,0,0,0,0,0
